Player,salary,inf_adj_salary,year
Brandon Bass,6950000.0,8640326.0,2015
JJ Redick,6792500.0,8444520.0,2015
Kevin Martin,6792500.0,8444520.0,2015
Wilson Chandler,6754913.0,8397792.0,2015
Carl Landry,6750000.0,8391684.0,2015
Derrick Williams,6679866.0,8304492.0,2015
Jason Richardson,6601125.0,8206601.0,2015
Greivis Vasquez,6400000.0,7956560.0,2015
Jarrett Jack,6300000.0,7832238.0,2015
Kyle Korver,6253521.0,7774455.0,2015
Jason Thompson,6037500.0,7505895.0,2015
Enes Kanter,6008106.0,7469352.0,2015
Gerald Henderson,6000000.0,7459275.0,2015
Jodie Meeks,6000000.0,7459275.0,2015
JR Smith,5982375.0,7437363.0,2015
Chuck Hayes,5958750.0,7407992.0,2015
Patrick Patterson,5831326.0,7249577.0,2015
Jose Juan Barea,5822078.0,7238079.0,2015
PJ Tucker,5700000.0,7086311.0,2015
Anthony Davis,5607240.0,6970990.0,2015
Anthony Bennett,5563920.0,6917134.0,2015
Andrew Wiggins,5510640.0,6850896.0,2015
Greg Monroe,5479933.0,6812721.0,2015
Jason Terry,5450000.0,6775508.0,2015
Jamal Crawford,5450000.0,6775508.0,2015
Courtney Lee,5450000.0,6775508.0,2015
Louis Williams,5450000.0,6775508.0,2015
Tristan Thompson,5421233.0,6739744.0,2015
JJ Hickson,5381750.0,6690658.0,2015
Martell Webster,5381750.0,6690658.0,2015
Robin Lopez,5340229.0,6639039.0,2015
Nikola Mirotic,5305000.0,6595242.0,2015
Shaun Livingston,5305000.0,6595242.0,2015
Spencer Hawes,5305000.0,6595242.0,2015
Josh McRoberts,5305000.0,6595242.0,2015
Paul Pierce,5305000.0,6595242.0,2015
Chris Andersen,5300000.0,6589026.0,2015
Zaza Pachulia,5200000.0,6464705.0,2015
Ricky Rubio,5070686.0,6303940.0,2015
Michael Kidd-Gilchrist,5016960.0,6237147.0,2015
Tony Allen,5000000.0,6216062.0,2015
Chase Budinger,5000000.0,6216062.0,2015
Brandan Wright,5000000.0,6216062.0,2015
Trevor Booker,5000000.0,6216062.0,2015
Nick Young,4994420.0,6209125.0,2015
Victor Oladipo,4978200.0,6188960.0,2015
Jabari Parker,4930560.0,6129733.0,2015
Chris Kaman,4800000.0,5967420.0,2015
Kostas Papanikolaou,4797664.0,5964515.0,2015
Darren Collison,4797664.0,5964515.0,2015
Jameer Nelson,4750000.0,5905259.0,2015
Corey Brewer,4702500.0,5846206.0,2015
Timofey Mozgov,4650000.0,5780938.0,2015
Andre Miller,4625000.0,5749857.0,2015
Bradley Beal,4505280.0,5601020.0,2015
Jonas Jerebko,4500000.0,5594456.0,2015
Luis Scola,4500000.0,5594456.0,2015
Caron Butler,4500000.0,5594456.0,2015
Ben Gordon,4500000.0,5594456.0,2015
Otto Porter,4470480.0,5557756.0,2015
Joel Embiid,4427640.0,5504497.0,2015
Luc Mbah a Moute,4382576.0,5448473.0,2015
Raymond Felton,4360000.0,5420406.0,2015
Jared Dudley,4250000.0,5283653.0,2015
Kris Humphries,4250000.0,5283653.0,2015
CJ Miles,4205000.0,5227708.0,2015
Bismack Biyombo,4086453.0,5080329.0,2015
Dion Waiters,4062000.0,5049929.0,2015
Cody Zeller,4030560.0,5010842.0,2015
Danny Green,4025000.0,5003930.0,2015
Thabo Sefolosha,4000000.0,4972850.0,2015
Ian Mahinmi,4000000.0,4972850.0,2015
Mario Chalmers,4000000.0,4972850.0,2015
Aaron Gordon,3992040.0,4962954.0,2015
Vince Carter,3911981.0,4863423.0,2015
Kevin Seraphin,3898691.0,4846901.0,2015
Devin Harris,3878896.0,4822292.0,2015
Joel Anthony,3800000.0,4724207.0,2015
Maurice Williams,3750000.0,4662046.0,2015
Thomas Robinson,3678360.0,4572982.0,2015
Jonas Valanciunas,3678360.0,4572983.0,2015
Marreese Speights,3657500.0,4547049.0,2015
Alex Len,3649920.0,4537626.0,2015
Dante Exum,3615000.0,4494213.0,2015
Brandon Knight,3553917.0,4418274.0,2015
Gerald Green,3500000.0,4351243.0,2015
Patrick Mills,3500000.0,4351243.0,2015
Darrell Arthur,3457149.0,4297970.0,2015
Kemba Walker,3452183.0,4291797.0,2015
Steve Novak,3445947.0,4284044.0,2015
Matt Barnes,3396250.0,4222260.0,2015
Mirza Teletovic,3368100.0,4187264.0,2015
Damian Lillard,3340920.0,4153473.0,2015
Mike Scott,3333333.0,4144041.0,2015
Andrei Kirilenko,3326235.0,4135216.0,2015
Tyler Hansbrough,3326235.0,4135216.0,2015
Nerlens Noel,3315120.0,4121398.0,2015
Marcus Smart,3283320.0,4081864.0,2015
Evan Turner,3278000.0,4075250.0,2015
Bojan Bogdanovic,3278000.0,4075250.0,2015
Jason Smith,3278000.0,4075250.0,2015
Carlos Delfino,3250000.0,4040440.0,2015
Gary Neal,3250000.0,4040440.0,2015
Alec Burks,3201369.0,3979981.0,2015
Anthony Morrow,3200000.0,3978280.0,2015
Alexey Shved,3198723.0,3976692.0,2015
Markieff Morris,3153860.0,3920918.0,2015
Quincy Pondexter,3146068.0,3911231.0,2015
Dorell Wright,3145000.0,3909903.0,2015
Chris Copeland,3130000.0,3891255.0,2015
Marcus Morris,3105301.0,3860549.0,2015
Joel Freeland,3100000.0,3853958.0,2015
Klay Thompson,3075880.0,3823972.0,2015
Kawhi Leonard,3053368.0,3795985.0,2015
Harrison Barnes,3049920.0,3791698.0,2015
Ben McLemore,3026280.0,3762309.0,2015
Mike Dunleavy,3000000.0,3729637.0,2015
Randy Foye,3000000.0,3729637.0,2015
Anthony Tolliver,3000000.0,3729637.0,2015
Kosta Koufos,3000000.0,3729637.0,2015
Jerryd Bayless,3000000.0,3729637.0,2015
DJ Augustin,3000000.0,3729637.0,2015
Julius Randle,2997360.0,3726355.0,2015
Will Bynum,2915908.0,3625093.0,2015
Nikola Vucevic,2902757.0,3608743.0,2015
Marco Belinelli,2873750.0,3572681.0,2015
Furkan Aldemir,2810305.0,3493806.0,2015
Terrence Ross,2793960.0,3473486.0,2015
Kentavious Caldwell-Pope,2772480.0,3446781.0,2015
Iman Shumpert,2761113.0,3432650.0,2015
Luke Ridnour,2750000.0,3418834.0,2015
Nik Stauskas,2745840.0,3413662.0,2015
Brian Roberts,2732000.0,3396456.0,2015
Udonis Haslem,2732000.0,3396456.0,2015
Kirk Hinrich,2730000.0,3393970.0,2015
Andre Drummond,2568360.0,3193017.0,2015
Trey Burke,2548560.0,3168401.0,2015
Noah Vonleh,2524200.0,3138117.0,2015
Tobias Harris,2511432.0,3122243.0,2015
DeMarre Carroll,2500000.0,3108031.0,2015
James Johnson,2500000.0,3108031.0,2015
Austin Rivers,2439840.0,3033239.0,2015
Shelvin Mack,2433333.0,3025150.0,2015
CJ McCollum,2421000.0,3009817.0,2015
Elfrid Payton,2397840.0,2981024.0,2015
Kenneth Faried,2373537.0,2950810.0,2015
Reggie Jackson,2325680.0,2891314.0,2015
Meyers Leonard,2317920.0,2881667.0,2015
Michael Carter-Williams,2300040.0,2859438.0,2015
Doug McDermott,2277960.0,2831988.0,2015
Nick Collison,2242003.0,2787286.0,2015
Jeremy Lamb,2202000.0,2737553.0,2015
Steven Adams,2184960.0,2716369.0,2015
Norris Cole,2150188.0,2673140.0,2015
Cory Joseph,2134593.0,2653752.0,2015
Jimmy Butler,2119214.0,2634633.0,2015
Nate Robinson,2106720.0,2619100.0,2015
Eric Maynor,2106720.0,2619100.0,2015
Jordan Farmar,2100000.0,2610746.0,2015
Danny Granger,2100000.0,2610746.0,2015
Steve Blake,2100000.0,2610746.0,2015
Aron Baynes,2100000.0,2610746.0,2015
Vitor Faverani,2090000.0,2598314.0,2015
CJ Watson,2077000.0,2582152.0,2015
Beno Udrih,2077000.0,2582152.0,2015
Ramon Sessions,2077000.0,2582152.0,2015
Kelly Olynyk,2075760.0,2580610.0,2015
Zach LaVine,2055840.0,2555846.0,2015
Kent Bazemore,2000000.0,2486425.0,2015
Elton Brand,2000000.0,2486425.0,2015
DeJuan Blair,2000000.0,2486425.0,2015
John Henson,1987320.0,2470661.0,2015
Shabazz Muhammad,1971960.0,2451565.0,2015
TJ Warren,1953120.0,2428143.0,2015
Moe Harkless,1887840.0,2346986.0,2015
Samuel Dalembert,1885755.0,2344394.0,2015
Giannis Antetokounmpo,1873200.0,2328785.0,2015
Adreian Payne,1855320.0,2306557.0,2015
Ishmael Smith,1838615.0,2285787.0,2015
Jeff Ayres,1828750.0,2273524.0,2015
Anthony Randolph,1825359.0,2269309.0,2015
Jeremy Evans,1795000.0,2231566.0,2015
Joffrey Lauvergne,1790281.0,2225699.0,2015
Reggie Evans,1768654.0,2198812.0,2015
Jusuf Nurkic,1762680.0,2191385.0,2015
Lucas Nogueira,1762680.0,2191385.0,2015
Zoran Dragic,1756500.0,2183702.0,2015
Gigi Datome,1750000.0,2175621.0,2015
Tyler Zeller,1703760.0,2118135.0,2015
Dennis Schroeder,1690680.0,2101874.0,2015
James Young,1674480.0,2081734.0,2015
Pablo Prigioni,1662961.0,2067413.0,2015
Ryan Kelly,1650000.0,2051300.0,2015
Terrence Jones,1618680.0,2012363.0,2015
Shane Larkin,1606080.0,1996698.0,2015
Ronny Turiaf,1600000.0,1989140.0,2015
Miroslav Raduljica,1596056.0,1984236.0,2015
Tyler Ennis,1590720.0,1977603.0,2015
Andrew Nicholson,1545840.0,1921807.0,2015
Sergey Karasev,1533840.0,1906889.0,2015
Gary Harris,1519200.0,1888688.0,2015
Donatas Motiejunas,1483920.0,1844827.0,2015
Evan Fournier,1483920.0,1844827.0,2015
Tony Snell,1472400.0,1830506.0,2015
Bruno Caboclo,1458360.0,1813051.0,2015
Jannero Pargo,1448490.0,1800780.0,2015
Nazr Mohammed,1448490.0,1800780.0,2015
James Jones,1448490.0,1800780.0,2015
Shawn Marion,1448490.0,1800780.0,2015
Richard Jefferson,1448490.0,1800780.0,2015
Leandro Barbosa,1448490.0,1800780.0,2015
Hidayet Turkoglu,1448490.0,1800780.0,2015
Willie Green,1448490.0,1800780.0,2015
Matt Bonner,1448490.0,1800780.0,2015
Rasual Butler,1448490.0,1800780.0,2015
Jared Sullinger,1424520.0,1770981.0,2015
Gorgui Dieng,1413480.0,1757256.0,2015
Mitch McGary,1400040.0,1740547.0,2015
Victor Claver,1370000.0,1703201.0,2015
Mason Plumlee,1357080.0,1687138.0,2015
Jordan Adams,1344120.0,1671026.0,2015
Jason Maxiell,1316809.0,1637073.0,2015
Charlie Villanueva,1316809.0,1637073.0,2015
Francisco Garcia,1316809.0,1637073.0,2015
Ronnie Price,1316809.0,1637073.0,2015
Sebastian Telfair,1316809.0,1637073.0,2015
John Jenkins,1312920.0,1632238.0,2015
Ryan Hollins,1310286.0,1628963.0,2015
Solomon Hill,1302840.0,1619706.0,2015
Louis Amundson,1294868.0,1609796.0,2015
Rodney Hood,1290360.0,1604191.0,2015
Alan Anderson,1276061.0,1586415.0,2015
Austin Daye,1263550.0,1570860.0,2015
Bernard James,1259775.0,1566168.0,2015
Tim Hardaway Jr,1250640.0,1554811.0,2015
Pero Antic,1250000.0,1554015.0,2015
Shabazz Napier,1238640.0,1539892.0,2015
Jordan Hamilton,1232610.0,1532396.0,2015
Shavlik Randolph,1227985.0,1526646.0,2015
Aaron Gray,1227985.0,1526646.0,2015
Rodney Stuckey,1227985.0,1526646.0,2015
Jeff Adrien,1217698.0,1513856.0,2015
Tony Wroten,1210080.0,1504386.0,2015
Reggie Bullock,1200720.0,1492750.0,2015
Clint Capela,1189200.0,1478428.0,2015
Miles Plumlee,1169880.0,1454409.0,2015
Andre Roberson,1160880.0,1443220.0,2015
PJ Hairston,1149720.0,1429346.0,2015
Cartier Martin,1145685.0,1424329.0,2015
Brandon Rush,1145685.0,1424329.0,2015
Shawne Williams,1145685.0,1424329.0,2015
Arnett Moultrie,1136160.0,1412488.0,2015
Christapher Johnson,1135974.0,1412256.0,2015
Perry Jones,1129200.0,1403835.0,2015
Rudy Gobert,1127400.0,1401597.0,2015
Marquis Teague,1120920.0,1393541.0,2015
Festus Ezeli,1112880.0,1383546.0,2015
Archie Goodwin,1112280.0,1382800.0,2015
CJ Wilcox,1109760.0,1379667.0,2015
Nemanja Nedovic,1104240.0,1372804.0,2015
Damjan Rudez,1100000.0,1367533.0,2015
Kyle Anderson,1093680.0,1359676.0,2015
Kyle Singler,1090000.0,1355101.0,2015
Xavier Henry,1082000.0,1345155.0,2015
Wayne Ellington,1063384.0,1322012.0,2015
Alonzo Gee,1063384.0,1322012.0,2015
Omri Casspi,1063384.0,1322012.0,2015
John Salmons,1000000.0,1243212.0,2015
Robert Covington,1000000.0,1243212.0,2015
Toure Murry,1000000.0,1243212.0,2015
Al-Farouq Aminu,981084.0,1219695.0,2015
Ekpe Udoh,981084.0,1219695.0,2015
Wesley Johnson,981084.0,1219695.0,2015
Ed Davis,981084.0,1219695.0,2015
Alexis Ajinca,981084.0,1219695.0,2015
Luke Babbitt,981084.0,1219695.0,2015
Cole Aldrich,981084.0,1219695.0,2015
Greg Stiemsma,981084.0,1219695.0,2015
Garrett Temple,981084.0,1219695.0,2015
Jon Leuer,967500.0,1202808.0,2015
Ricky Ledo,960566.0,1194187.0,2015
Jorge Gutierrez,960566.0,1194187.0,2015
E'Twaun Moore,948163.0,1178768.0,2015
Greg Smith,948163.0,1178768.0,2015
Joey Dorsey,948163.0,1178768.0,2015
Donald Sloan,948163.0,1178768.0,2015
Lavoy Allen,948163.0,1178768.0,2015
Jimmer Fredette,948163.0,1178768.0,2015
Lance Thomas,937004.0,1164895.0,2015
Jae Crowder,915243.0,1137841.0,2015
Chris Douglas-Roberts,915243.0,1137841.0,2015
Jeffery Taylor,915243.0,1137841.0,2015
Aaron Brooks,915243.0,1137841.0,2015
Will Barton,915243.0,1137841.0,2015
Draymond Green,915243.0,1137841.0,2015
Patrick Beverley,915243.0,1137841.0,2015
Robert Sacre,915243.0,1137841.0,2015
Khris Middleton,915243.0,1137841.0,2015
Darius Miller,915243.0,1137841.0,2015
Quincy Acy,915243.0,1137841.0,2015
Kyle O'Quinn,915243.0,1137841.0,2015
Henry Sims,915243.0,1137841.0,2015
Kendall Marshall,915243.0,1137841.0,2015
Nate Wolters,904854.0,1124925.0,2015
Gal Mekel,888524.0,1104623.0,2015
Joe Harris,884879.0,1100092.0,2015
Devyn Marble,884879.0,1100092.0,2015
Jerami Grant,884879.0,1100092.0,2015
Robbie Hummel,880000.0,1094027.0,2015
Jamaal Franklin,864510.0,1074769.0,2015
Allen Crabbe,862000.0,1071649.0,2015
Dante Cunningham,831941.0,1034279.0,2015
Damien Inglis,820000.0,1019434.0,2015
Kenyon Martin,818049.0,1017008.0,2015
Mike Muscala,816482.0,1015060.0,2015
Phil Pressey,816482.0,1015060.0,2015
Jerome Jordan,816482.0,1015060.0,2015
Troy Daniels,816482.0,1015060.0,2015
Matthew Dellavedova,816482.0,1015060.0,2015
Ognjen Kuzmic,816482.0,1015060.0,2015
Justin Holiday,816482.0,1015060.0,2015
Nick Calathes,816482.0,1015060.0,2015
Justin Hamilton,816482.0,1015059.0,2015
Jeff Withey,816482.0,1015060.0,2015
Dewayne Dedmon,816482.0,1015060.0,2015
Hollis Thompson,816482.0,1015060.0,2015
Isaiah Canaan,816482.0,1015060.0,2015
Tony Mitchell,816482.0,1015060.0,2015
Ray McCallum,816482.0,1015060.0,2015
Carrick Felix,816482.0,1015060.0,2015
Grant Jerrett,816482.0,1015060.0,2015
Ian Clark,816481.0,1015058.0,2015
Darius Morris,803149.0,998484.0,2015
Hassan Whiteside,775191.0,963726.0,2015
Dahntay Jones,721169.0,896566.0,2015
Malcolm Thomas,713910.0,887541.0,2015
Spencer Dinwiddie,700000.0,870248.0,2015
Johnny O'Bryant,600000.0,745927.0,2015
Markel Brown,507336.0,630726.0,2015
Cory Jefferson,507336.0,630726.0,2015
Cameron Bairstow,507336.0,630726.0,2015
Dwight Powell,507336.0,630726.0,2015
Erick Green,507336.0,630726.0,2015
KJ McDaniels,507336.0,630726.0,2015
Nick Johnson,507336.0,630726.0,2015
Shayne Whittington,507336.0,630726.0,2015
Jordan Clarkson,507336.0,630726.0,2015
Tarik Black,507336.0,630726.0,2015
Jarnell Stokes,507336.0,630726.0,2015
Russ Smith,507336.0,630726.0,2015
James Ennis,507336.0,630726.0,2015
Glenn Robinson III,507336.0,630726.0,2015
Patric Young,507336.0,630726.0,2015
Cleanthony Early,507336.0,630726.0,2015
Travis Wear,507336.0,630726.0,2015
JaKarr Sampson,507336.0,630726.0,2015
Eric Moreland,507336.0,630726.0,2015
Joe Ingles,507336.0,630726.0,2015
AJ Price,493917.0,614043.0,2015
John Lucas,491968.0,611620.0,2015
Reggie Williams,487905.0,606569.0,2015
Glen Rice Jr,470677.0,585151.0,2015
Quincy Miller,398393.0,495286.0,2015
Lorenzo Brown,390082.0,484954.0,2015
Earl Barron,390063.0,484931.0,2015
Michael Beasley,330225.0,410539.0,2015
Henry Walker,311634.0,387427.0,2015
Elijah Millsap,301417.0,374725.0,2015
Langston Galloway,295455.0,367313.0,2015
Tyler Johnson,280526.0,348753.0,2015
Andre Dawkins,271697.0,337776.0,2015
Toney Douglas,268973.0,334390.0,2015
James Michael McAdoo,259634.0,322780.0,2015
Metta World Peace,250000.0,310803.0,2015
JaMychal Green,244712.0,304228.0,2015
Shannon Brown,215811.0,268298.0,2015
Alex Kirk,214871.0,267130.0,2015
Kalin Lucas,173008.0,215084.0,2015
Elliot Williams,161511.0,200791.0,2015
Bryce Cotton,152200.0,189216.0,2015
Jack Cooley,152199.0,189215.0,2015
Brandon Davies,129676.0,161214.0,2015
Earl Clark,125104.0,155530.0,2015
Lester Hudson,111548.0,138677.0,2015
Tim Frazier,107435.0,133564.0,2015
Will Cherry,106567.0,132485.0,2015
Jabari Brown,104450.0,129853.0,2015
Jarvis Varnado,75000.0,93240.0,2015
Drew Gordon,73657.0,91571.0,2015
Jerel McNeal,59686.0,74202.0,2015
David Stockton,59686.0,74202.0,2015
Larry Drew II,53716.0,66780.0,2015
Chris Babb,48028.0,59709.0,2015
Vander Blue,48028.0,59709.0,2015
Dwight Buycks,48028.0,59709.0,2015
Arinze Onuaku,48028.0,59709.0,2015
Seth Curry,48028.0,59709.0,2015
Malcolm Lee,37686.0,46851.0,2015
Sim Bhullar,35000.0,43512.0,2015
Jarell Eddie,29843.0,37101.0,2015
Sean Kilpatrick,29843.0,37101.0,2015
David Wear,29843.0,37101.0,2015
Josh Davis,20000.0,24864.0,2015
Kobe Bryant,25000000.0,31041891.0,2016
LeBron James,22970500.0,28521911.0,2016
Carmelo Anthony,22875000.0,28403331.0,2016
Dwight Howard,22359364.0,27763078.0,2016
Joe Johnson,22309344.0,27700968.0,2016
Chris Bosh,22192730.0,27556173.0,2016
Kevin Durant,21971850.0,27281911.0,2016
Chris Paul,21468695.0,26657156.0,2016
Derrick Rose,20093064.0,24949068.0,2016
Dwyane Wade,20000000.0,24833513.0,2016
Brook Lopez,19689000.0,24447352.0,2016
Kevin Love,19689000.0,24447352.0,2016
DeAndre Jordan,19689000.0,24447352.0,2016
Marc Gasol,19689000.0,24447352.0,2016
LaMarcus Aldridge,19689000.0,24447352.0,2016
Blake Griffin,18862876.0,23421574.0,2016
Paul Millsap,18671659.0,23184144.0,2016
David Lee,17120776.0,21258450.0,2016
Paul George,16900000.0,20984318.0,2016
Russell Westbrook,16744218.0,20790888.0,2016
Jimmy Butler,16407500.0,20372793.0,2016
Kyrie Irving,16407500.0,20372793.0,2016
Wesley Matthews,16407500.0,20372793.0,2016
Greg Monroe,16407500.0,20372793.0,2016
Enes Kanter,16407500.0,20372793.0,2016
Kawhi Leonard,16407500.0,20372793.0,2016
Tobias Harris,16000000.0,19866810.0,2016
James Harden,15719062.0,19517976.0,2016
Roy Hibbert,15514031.0,19263394.0,2016
Eric Gordon,15514031.0,19263394.0,2016
Klay Thompson,15501000.0,19247214.0,2016
Gordon Hayward,15409570.0,19133688.0,2016
Chandler Parsons,15361500.0,19074000.0,2016
Goran Dragic,14783000.0,18355691.0,2016
DeMarcus Cousins,14728844.0,18288447.0,2016
John Wall,14728844.0,18288447.0,2016
Khris Middleton,14700000.0,18252632.0,2016
Draymond Green,14260870.0,17707375.0,2016
Tristan Thompson,14260000.0,17706295.0,2016
Danilo Gallinari,14000000.0,17383459.0,2016
Reggie Jackson,13913044.0,17275488.0,2016
DeMarre Carroll,13600000.0,16886789.0,2016
Al Jefferson,13500000.0,16762621.0,2016
Eric Bledsoe,13500000.0,16762621.0,2016
Brandon Knight,13500000.0,16762621.0,2016
Tony Parker,13437500.0,16685016.0,2016
Joakim Noah,13400000.0,16638454.0,2016
JaVale McGee,13270964.0,16478233.0,2016
Tyson Chandler,13000000.0,16141783.0,2016
Nenê,13000000.0,16141783.0,2016
Ricky Rubio,12700000.0,15769281.0,2016
Robin Lopez,12650000.0,15707197.0,2016
Ty Lawson,12444552.0,15452096.0,2016
Rudy Gay,12403101.0,15400628.0,2016
Serge Ibaka,12250000.0,15210527.0,2016
Nikola Pekovic,12100000.0,15024275.0,2016
Al Horford,12000000.0,14900108.0,2016
Amir Johnson,12000000.0,14900108.0,2016
Kemba Walker,12000000.0,14900108.0,2016
Andrew Bogut,12000000.0,14900108.0,2016
Kyle Lowry,12000000.0,14900108.0,2016
Derrick Favors,12000000.0,14900108.0,2016
Nicolas Batum,11860750.0,14727204.0,2016
Andre Iguodala,11710456.0,14540588.0,2016
Stephen Curry,11370786.0,14118828.0,2016
Nikola Vucevic,11250000.0,13968851.0,2016
Thaddeus Young,11235955.0,13951412.0,2016
Kenneth Faried,11235955.0,13951412.0,2016
Marcin Gortat,11217391.0,13928361.0,2016
Jrue Holiday,11000000.0,13658432.0,2016
Deron Williams,10853761.0,13476850.0,2016
Tyreke Evans,10734586.0,13328874.0,2016
Wilson Chandler,10449438.0,12974812.0,2016
Monta Ellis,10300000.0,12789259.0,2016
Anderson Varejao,10158574.0,12613654.0,2016
Luol Deng,10151612.0,12605009.0,2016
Gerald Wallace,10105855.0,12548194.0,2016
Zach Randolph,10000000.0,12416756.0,2016
Danny Green,10000000.0,12416756.0,2016
Mike Conley,9680000.0,12019420.0,2016
Rajon Rondo,9500000.0,11795918.0,2016
DeMar DeRozan,9500000.0,11795918.0,2016
Alec Burks,9213484.0,11440158.0,2016
Omer Asik,9213483.0,11440157.0,2016
Jeff Green,9200000.0,11423416.0,2016
Lance Stephenson,9000000.0,11175081.0,2016
Iman Shumpert,8988765.0,11161130.0,2016
Tiago Splitter,8500000.0,10554243.0,2016
Taj Gibson,8500000.0,10554243.0,2016
Kevin Garnett,8500000.0,10554243.0,2016
Ryan Anderson,8500000.0,10554243.0,2016
Brandon Jennings,8344497.0,10361158.0,2016
Dirk Nowitzki,8333333.0,10347296.0,2016
Corey Brewer,8229375.0,10218214.0,2016
Trevor Ariza,8200000.0,10181740.0,2016
Channing Frye,8193029.0,10173084.0,2016
Al-Farouq Aminu,8042895.0,9986667.0,2016
Jeff Teague,8000000.0,9933405.0,2016
George Hill,8000000.0,9933405.0,2016
OJ Mayo,8000000.0,9933405.0,2016
Arron Afflalo,8000000.0,9933405.0,2016
Markieff Morris,8000000.0,9933405.0,2016
Ersan Ilyasova,7900000.0,9809237.0,2016
Avery Bradley,7730337.0,9598571.0,2016
Kosta Koufos,7700000.0,9560902.0,2016
Boris Diaw,7500000.0,9312567.0,2016
Pau Gasol,7448760.0,9248944.0,2016
Jose Calderon,7402812.0,9191891.0,2016
Kevin Martin,7402474.0,9191471.0,2016
JJ Redick,7085000.0,8797272.0,2016
Anthony Davis,7070730.0,8779553.0,2016
Marvin Williams,7000000.0,8691729.0,2016
Rodney Stuckey,7000000.0,8691729.0,2016
Louis Williams,7000000.0,8691729.0,2016
Cory Joseph,7000000.0,8691729.0,2016
Ed Davis,6980802.0,8667892.0,2016
Isaiah Thomas,6912869.0,8583541.0,2016
Josh Smith,6830916.0,8481782.0,2016
Jae Crowder,6796117.0,8438573.0,2016
Jason Thompson,6752729.0,8384698.0,2016
Carl Landry,6750000.0,8381310.0,2016
Greivis Vasquez,6600000.0,8195059.0,2016
Aron Baynes,6500000.0,8070891.0,2016
Patrick Beverley,6486486.0,8054111.0,2016
Michael Kidd-Gilchrist,6331403.0,7861549.0,2016
Jarrett Jack,6300000.0,7822556.0,2016
Jodie Meeks,6270000.0,7785306.0,2016
Patrick Patterson,6268675.0,7783661.0,2016
Marco Belinelli,6060606.0,7525307.0,2016
Gerald Henderson,6000000.0,7450054.0,2016
Andrew Wiggins,5758680.0,7150412.0,2016
Kyle Korver,5746479.0,7135263.0,2016
Martell Webster,5713500.0,7094313.0,2016
Karl-Anthony Towns,5703600.0,7082021.0,2016
Bradley Beal,5694673.0,7070936.0,2016
Courtney Lee,5675000.0,7046509.0,2016
Jamal Crawford,5675000.0,7046509.0,2016
JJ Hickson,5583413.0,6932787.0,2016
Spencer Hawes,5543725.0,6883508.0,2016
Nikola Mirotic,5543725.0,6883508.0,2016
Shaun Livingston,5543725.0,6883508.0,2016
Josh McRoberts,5543725.0,6883508.0,2016
Mirza Teletovic,5500000.0,6829216.0,2016
PJ Tucker,5500000.0,6829216.0,2016
Brandan Wright,5464000.0,6784515.0,2016
Chase Budinger,5258082.0,6528832.0,2016
Tim Duncan,5250000.0,6518797.0,2016
Nick Young,5219169.0,6480515.0,2016
Zaza Pachulia,5200000.0,6456713.0,2016
Victor Oladipo,5192520.0,6447425.0,2016
Jabari Parker,5152440.0,6397659.0,2016
Dion Waiters,5138430.0,6380263.0,2016
D'Angelo Russell,5103120.0,6336419.0,2016
Darren Collison,5013559.0,6225214.0,2016
Jonas Jerebko,5000000.0,6208378.0,2016
JR Smith,5000000.0,6208378.0,2016
