player_name,season,team,mp,raptor_offense,raptor_defense,raptor_total,war_total,salary,inf_adj_salary,player_val,3_year_average_val,lr_average_val
Robert Covington,2020,MIN,1411,0.13,1.4,1.52,3.09,11301219.0,13073460.0,15092387.52,25885272.96,16760242.88
Robert Covington,2021,POR,2243,-0.35,2.49,2.15,5.59,12138345.0,13951772.0,29678500.67,22528553.87,18375025.1
Robert Covington,2022,LAC,509,3.06,2.01,5.06,2.04,12975471.0,14151017.0,10048664.49,25291907.33,18866159.04
Robert Covington,2022,POR,1431,-2.09,2.87,0.78,2.59,12975471.0,14151017.0,12746566.08,25291907.33,18866159.04
Allen Crabbe,2014,POR,100,-0.3,-6.05,-6.34,-0.18,825000.0,1046905.0,-443464.68,-443464.68,-443464.68
Allen Crabbe,2015,POR,683,-1.5,-0.9,-2.4,0.12,862000.0,1071649.0,313734.97,-64864.86,-64864.86
Allen Crabbe,2016,POR,2105,0.52,-1.13,-0.61,2.3,947276.0,1176209.0,6458522.65,2109597.65,2109597.65
Allen Crabbe,2017,POR,2254,-0.9,-1.77,-2.67,0.09,18500000.0,22744166.0,320271.78,2364176.47,1662266.18
Allen Crabbe,2018,BRK,2197,0.99,0.15,1.14,4.39,18500000.0,22378614.0,17595510.36,8124768.26,4848915.02
Allen Crabbe,2019,BRK,1133,-2.59,0.56,-2.03,0.42,19332500.0,22732866.0,1798675.34,6571485.83,4340541.74
Torrey Craig,2018,DEN,629,-1.08,1.3,0.22,0.95,77250.0,93445.0,3806944.47,3806944.47,3806944.47
Torrey Craig,2019,DEN,1503,-0.56,0.03,-0.53,1.69,2000000.0,2351777.0,7264378.0,5535661.24,5535661.24
Torrey Craig,2020,DEN,1072,-0.34,-0.99,-1.33,0.77,2000000.0,2313637.0,3764636.06,4945319.51,4945319.51
Torrey Craig,2021,MIL,201,-3.54,0.85,-2.69,0.01,1678854.0,1929669.0,32950.95,4878038.03,4610264.64
Torrey Craig,2021,PHO,602,0.6,-1.14,-0.54,0.67,1678854.0,1929669.0,3572149.08,4878038.03,4610264.64
Torrey Craig,2022,IND,1034,-2.42,0.3,-2.12,0.33,4878049.0,5319988.0,1636290.05,3351734.84,4225305.4
Torrey Craig,2022,PHO,562,-2.06,0.05,-2.01,0.21,4878049.0,5319988.0,1049178.37,3351734.84,4225305.4
Jamal Crawford,2014,LAC,2094,2.75,-2.45,0.3,3.28,5225000.0,6630400.0,7926945.29,7926945.29,7926945.29
Jamal Crawford,2015,LAC,1703,1.13,-2.35,-1.21,1.34,5450000.0,6775508.0,3418181.3,5672563.3,5672563.3
Jamal Crawford,2016,LAC,2126,0.45,-2.58,-2.14,0.67,5675000.0,7046509.0,1872300.64,4405809.08,4405809.08
Jamal Crawford,2017,LAC,2157,-1.26,-2.53,-3.79,-1.14,13253012.0,16293443.0,-4035013.49,418489.48,2295603.44
Jamal Crawford,2018,MIN,1653,0.48,-5.12,-4.65,-1.6,15270762.0,18472350.0,-6401380.04,-2854697.63,556206.74
Jamal Crawford,2019,PHO,1211,-1.01,-5.81,-6.82,-2.52,4698113.0,5524457.0,-10839365.01,-7091919.51,-1343055.22
Jamal Crawford,2020,BRK,6,26.41,-8.34,18.07,0.06,289803.0,335249.0,311557.6,-5643062.48,-1106681.96
Jordan Crawford,2014,BOS,1198,1.63,-0.79,0.83,2.17,2162418.0,2744056.0,5256395.81,2929518.89,2929518.89
Jordan Crawford,2014,GSW,661,-1.68,-3.93,-5.61,-0.96,2162418.0,2744056.0,-2326876.92,2929518.89,2929518.89
Jordan Crawford,2017,NOP,442,4.76,-4.18,0.58,0.75,234920.0,288814.0,2664431.56,2664431.56,2796975.22
Jordan Crawford,2018,NOP,53,5.18,-9.83,-4.64,-0.05,1709538.0,2067950.0,-205476.62,1229477.47,1796157.94
Mitchell Creek,2019,BRK,36,7.58,-2.39,5.19,0.14,47370.0,55701.0,616152.41,361445.88,361445.88
Mitchell Creek,2019,MIN,12,-3.59,-8.69,-12.28,-0.06,47370.0,55701.0,-254706.53,361445.88,361445.88
Jae Crowder,2014,DAL,1254,-0.08,2.95,2.87,3.6,788872.0,1001059.0,8698520.6,8698520.6,8698520.6
Jae Crowder,2015,BOS,1382,1.58,0.43,2.01,3.37,915243.0,1137841.0,8613450.99,9562073.44,9562073.44
Jae Crowder,2015,DAL,265,2.75,-0.28,2.46,0.71,915243.0,1137841.0,1812175.28,9562073.44,9562073.44
Jae Crowder,2016,BOS,2308,1.21,0.12,1.33,4.84,6796117.0,8438573.0,13594413.65,10906186.84,10906186.84
Jae Crowder,2017,BOS,2335,1.81,0.57,2.38,6.14,6286408.0,7728600.0,21753691.63,15257910.52,13618063.04
Jae Crowder,2018,CLE,1346,-1.57,-1.36,-2.93,-0.12,6796117.0,8220955.0,-493723.96,12992673.0,11620433.18
Jae Crowder,2018,UTA,744,-1.5,1.45,-0.05,1.03,6796117.0,8220955.0,4123637.69,12992673.0,11620433.18
Jae Crowder,2019,UTA,2166,-0.1,0.52,0.42,3.51,7305825.0,8590836.0,15097874.48,13493826.61,12200006.73
Jae Crowder,2020,MEM,1322,-0.65,-1.18,-1.83,0.62,7815533.0,9041154.0,3047904.84,9684402.81,11932208.65
Jae Crowder,2020,MIA,553,2.05,0.47,2.52,1.49,7815533.0,9041154.0,7277515.38,9684402.81,11932208.65
Jae Crowder,2021,PHO,1648,-0.41,3.05,2.64,4.55,9258000.0,10641113.0,24155860.65,16526385.12,13460165.15
Jae Crowder,2022,PHO,1886,-0.29,1.93,1.64,4.24,9720900.0,10601590.0,20866515.51,18449265.46,14283092.97
Jarrett Culver,2020,MIN,1506,-2.51,-1.26,-3.77,-0.78,5813640.0,6725327.0,-3823743.19,-3823743.19,-3823743.19
Jarrett Culver,2021,MIN,499,-5.42,1.07,-4.35,-0.41,6104280.0,7016238.0,-2166322.76,-2995032.97,-2995032.97
Jarrett Culver,2022,MEM,338,-2.56,-0.05,-2.62,0.02,6395160.0,6974546.0,112517.25,-1959182.9,-1959182.9
Jarron Cumberland,2022,POR,12,3.73,-9.45,-5.72,-0.02,53176.0,57993.0,-88652.81,-88652.81,-88652.81
Cade Cunningham,2022,DET,2088,-1.24,-0.43,-1.68,1.15,10050120.0,10960636.0,5669208.74,5669208.74,5669208.74
Dante Cunningham,2014,MIN,1635,-1.52,0.21,-1.31,1.18,2180000.0,2766367.0,2860786.9,2860786.9,2860786.9
Dante Cunningham,2015,NOP,1652,-2.79,0.03,-2.76,-0.01,831941.0,1034279.0,-19466.75,1420660.08,1420660.08
Dante Cunningham,2016,NOP,1971,-1.96,-2.68,-4.63,-1.88,2850000.0,3538775.0,-5290100.65,-816260.17,-816260.17
Dante Cunningham,2017,NOP,1649,-1.37,0.21,-1.17,1.32,3000000.0,3688243.0,4694362.48,-205068.31,561395.5
Dante Cunningham,2018,BRK,447,-1.25,-0.55,-1.8,0.22,2300000.0,2782206.0,869861.94,-488575.46,275118.75
Dante Cunningham,2018,NOP,1115,-2.93,-0.59,-3.52,-0.43,2300000.0,2782206.0,-1739850.15,-488575.46,275118.75
Dante Cunningham,2019,SAS,928,-2.29,-2.13,-4.42,-0.79,2487000.0,2924435.0,-3381450.09,147641.39,-334309.39
Jared Cunningham,2014,ATL,22,-8.63,11.27,2.64,0.06,1301208.0,1651201.0,148112.23,659230.41,659230.41
Jared Cunningham,2014,SAC,58,-0.31,4.69,4.38,0.21,1301208.0,1651201.0,511118.18,659230.41,659230.41
Jared Cunningham,2016,CLE,355,-4.27,-2.17,-6.44,-0.67,1039074.0,1290191.0,-1872951.63,-180657.1,-180657.1
Jared Cunningham,2016,MIL,55,-4.09,12.05,7.96,0.3,1039074.0,1290191.0,852407.01,-180657.1,-180657.1
Seth Curry,2014,CLE,9,-4.13,29.91,25.79,0.13,66318.0,84155.0,320698.03,358018.75,358018.75
Seth Curry,2014,MEM,4,3.88,1.09,4.97,0.02,66318.0,84155.0,37320.72,358018.75,358018.75
Seth Curry,2015,PHO,8,-22.08,-6.97,-29.05,-0.11,48028.0,59709.0,-269968.21,44025.27,44025.27
Seth Curry,2016,SAC,692,0.68,-2.52,-1.84,0.32,947276.0,1176209.0,906334.41,331461.65,331461.65
Seth Curry,2017,DAL,2029,1.14,0.63,1.77,4.63,2898000.0,3562842.0,16403803.79,5680056.66,4349547.18
Seth Curry,2019,POR,1399,-0.49,0.06,-0.43,1.65,2795000.0,3286608.0,7084634.9,11744219.34,4896564.73
Seth Curry,2020,DAL,1576,2.47,-2.48,-0.01,2.19,7461380.0,8631463.0,10691599.55,8888117.23,5862403.86
Seth Curry,2021,PHI,1638,0.74,-1.55,-0.81,1.6,7834449.0,9004889.0,8513085.45,8763106.63,6241072.66
Seth Curry,2022,BRK,569,3.29,-0.47,2.82,1.61,8207518.0,8951099.0,7944047.74,11621860.8,7418550.76
Seth Curry,2022,PHI,1566,0.29,-1.07,-0.78,1.57,8207518.0,8951099.0,7716849.67,11621860.8,7418550.76
Stephen Curry,2014,GSW,2846,7.61,0.46,8.07,16.09,9887642.0,12547181.0,38922900.24,38922900.24,38922900.24
Stephen Curry,2015,GSW,2613,9.47,2.26,11.73,19.91,10629213.0,13214370.0,50885093.73,44903996.98,44903996.98
Stephen Curry,2016,GSW,2700,11.07,2.79,13.86,23.66,11370786.0,14118828.0,66409108.17,52072367.38,52072367.38
Stephen Curry,2017,GSW,2638,8.65,-0.2,8.45,15.62,12112359.0,14891108.0,55348286.87,57547496.26,52891347.25
Stephen Curry,2018,GSW,1631,9.18,-1.66,7.53,8.77,34682550.0,41953914.0,35198728.85,52318707.96,49352823.57
Stephen Curry,2019,GSW,2331,7.48,0.67,8.16,13.26,37457154.0,44045441.0,57000324.91,49182446.88,50627407.13
Stephen Curry,2020,GSW,139,6.4,-1.46,4.95,0.56,40231758.0,46540848.0,2721628.49,31640227.42,43783724.47
Stephen Curry,2021,GSW,2152,8.74,-1.94,6.8,10.76,43006362.0,49431367.0,57125699.91,38949217.77,45451471.4
Stephen Curry,2022,GSW,2211,5.63,0.46,6.1,10.15,45780966.0,49928610.0,49978989.29,36608772.56,45954528.94
Samuel Dalembert,2014,DAL,1614,-2.16,2.46,0.3,2.51,3700748.0,4696160.0,6071128.51,6071128.51,6071128.51
Samuel Dalembert,2015,NYK,544,-4.83,3.56,-1.27,0.41,1885755.0,2344394.0,1052415.98,3561772.24,3561772.24
Troy Daniels,2014,HOU,75,5.83,-5.86,-0.03,0.11,158587.0,201243.0,254735.62,254735.62,254735.62
Troy Daniels,2015,CHA,135,1.36,-1.84,-0.48,0.16,816482.0,1015060.0,402423.55,302699.04,302699.04
Troy Daniels,2015,HOU,108,-2.66,-4.89,-7.54,-0.27,816482.0,1015060.0,-688033.57,302699.04,302699.04
Troy Daniels,2015,MIN,154,0.78,-0.38,0.4,0.25,816482.0,1015060.0,636272.49,302699.04,302699.04
Troy Daniels,2016,CHA,476,0.46,-2.59,-2.13,0.15,947276.0,1176209.0,428688.57,344695.55,344695.55
Troy Daniels,2017,MEM,1183,1.35,-1.29,0.05,1.7,3332940.0,4097564.0,6015643.64,2264998.23,1762432.58
Troy Daniels,2018,PHO,1622,-0.52,-3.89,-4.4,-1.37,3408520.0,4123132.0,-5479228.1,321701.37,314100.44
Troy Daniels,2019,PHO,760,-0.99,-1.53,-2.51,0.09,3258539.0,3831678.0,396199.17,310871.57,327783.56
Troy Daniels,2020,DEN,76,-1.84,-0.8,-2.64,0.0,458439.0,530330.0,20017.36,-1906061.31,190220.91
Troy Daniels,2020,LAL,456,-1.36,-1.97,-3.33,-0.13,458439.0,530330.0,-655172.35,-1906061.31,190220.91
Nate Darling,2021,CHA,26,-5.96,-7.93,-13.89,-0.15,449115.0,516211.0,-782202.25,-782202.25,-782202.25
Gigi Datome,2014,DET,238,-3.07,-1.12,-4.19,-0.18,1750000.0,2220708.0,-424623.9,-424623.9,-424623.9
Gigi Datome,2015,BOS,192,0.66,-0.35,0.31,0.3,1750000.0,2175621.0,763420.22,290191.53,290191.53
Gigi Datome,2015,DET,17,9.78,-1.95,7.83,0.09,1750000.0,2175621.0,241586.74,290191.53,290191.53
Brandon Davies,2014,PHI,575,-3.38,0.73,-2.66,0.03,490180.0,622026.0,67633.91,67633.91,67633.91
Brandon Davies,2015,BRK,44,-4.58,-2.12,-6.7,-0.09,129676.0,161214.0,-228264.45,-376616.55,-376616.55
Brandon Davies,2015,PHI,379,-1.48,-2.45,-3.93,-0.23,129676.0,161214.0,-592602.56,-376616.55,-376616.55
Anthony Davis,2014,NOP,2358,1.21,2.28,3.49,7.52,5375760.0,6821711.0,18180703.59,18180703.59,18180703.59
Anthony Davis,2015,NOP,2455,4.32,4.53,8.85,14.53,5607240.0,6970990.0,37115869.94,27648286.76,27648286.76
Anthony Davis,2016,NOP,2164,0.31,2.28,2.59,5.93,7070730.0,8779553.0,16632251.66,23976275.06,23976275.06
Anthony Davis,2017,NOP,2708,0.58,4.45,5.03,10.81,22116750.0,27190650.0,38299795.25,30682638.95,27557155.11
Anthony Davis,2018,NOP,2727,1.53,3.83,5.37,11.43,23775506.0,28760155.0,45839363.42,33590470.11,31213596.77
Anthony Davis,2019,NOP,1850,4.11,3.28,7.38,9.61,25434263.0,29907860.0,41296721.96,41811960.21,32894117.64
Anthony Davis,2020,LAL,2131,1.96,3.74,5.69,9.3,27093019.0,31341709.0,45428203.72,44188096.37,34684701.36
Anthony Davis,2021,LAL,1162,1.06,2.93,4.0,4.01,32742000.0,37633544.0,21271477.23,35998800.97,33008048.35
Anthony Davis,2022,LAL,1404,-0.34,2.79,2.45,3.73,35361360.0,38565013.0,18392599.31,28364093.42,31384109.56
Deyonta Davis,2017,MEM,238,-4.2,2.66,-1.54,0.15,1369229.0,1683349.0,516069.8,516069.8,516069.8
Deyonta Davis,2018,MEM,943,-1.07,-3.12,-4.19,-0.69,1312611.0,1587806.0,-2768019.03,-1125974.62,-1125974.62
Deyonta Davis,2019,ATL,118,-4.04,3.1,-0.94,0.11,1741503.0,2047813.0,466628.41,-595106.94,-595106.94
Ed Davis,2014,MEM,956,-1.33,2.04,0.71,1.68,3153860.0,4002173.0,4056154.6,4056154.6,4056154.6
Ed Davis,2015,LAL,1840,1.21,0.37,1.58,4.02,981084.0,1219695.0,10276721.97,7166438.28,7166438.28
Ed Davis,2016,POR,1684,0.69,1.99,2.68,4.62,6980802.0,8667892.0,12973924.12,9102266.9,9102266.9
Ed Davis,2017,POR,789,-2.66,-2.98,-5.64,-1.16,6666667.0,8196096.0,-4115945.25,6378233.61,5797713.86
Ed Davis,2018,POR,1471,-0.25,1.47,1.22,2.94,6352531.0,7684369.0,11782740.04,6880239.64,6994719.1
Ed Davis,2019,BRK,1446,-0.92,1.52,0.6,2.45,4449000.0,5231528.0,10529209.11,6065334.63,7583800.76
Ed Davis,2020,UTA,303,-4.68,-0.19,-4.88,-0.33,4767000.0,5514554.0,-1595546.61,6905467.51,6272465.43
Ed Davis,2021,MIN,299,-3.32,-2.54,-5.87,-0.47,5005350.0,5753132.0,-2502588.19,2143691.44,5175583.72
Ed Davis,2022,CLE,201,-4.27,1.3,-2.97,-0.02,2641691.0,2881021.0,-109598.7,-1402577.83,4588341.23
Glen Davis,2014,LAC,308,-5.85,-1.83,-7.68,-0.77,6750000.0,8565588.0,-1866785.26,-225518.31,-225518.31
Glen Davis,2014,ORL,1354,-2.72,0.96,-1.76,0.68,6750000.0,8565588.0,1641266.95,-225518.31,-225518.31
Glen Davis,2015,LAC,904,-5.84,1.5,-4.35,-0.73,7827985.0,9731848.0,-1876230.42,-1050874.36,-1050874.36
Terence Davis,2020,TOR,1209,1.57,0.08,1.65,2.72,898310.0,1039181.0,13260370.03,13260370.03,13260370.03
Terence Davis,2021,SAC,581,0.17,-0.96,-0.79,0.58,1517981.0,1744762.0,3091485.47,7190804.88,7190804.88
Terence Davis,2021,TOR,493,-1.27,-2.94,-4.22,-0.37,1517981.0,1744762.0,-1970245.74,7190804.88,7190804.88
Terence Davis,2022,SAC,536,1.96,0.28,2.24,1.38,4000000.0,4362390.0,6793371.12,7058326.96,7058326.96
Tyler Davis,2019,OKC,1,-40.83,61.11,20.29,0.01,77250.0,90837.0,49087.57,49087.57,49087.57
Andre Dawkins,2015,MIA,22,-11.83,-0.11,-11.94,-0.1,271697.0,337776.0,-262069.3,-262069.3,-262069.3
Branden Dawson,2016,LAC,29,-3.3,-17.03,-20.33,-0.26,525093.0,651995.0,-722002.52,-722002.52,-722002.52
Austin Daye,2014,SAS,115,2.07,-2.87,-0.8,0.11,947907.0,1202871.0,275737.76,111198.84,111198.84
Austin Daye,2014,TOR,33,-4.5,-2.29,-6.78,-0.07,947907.0,1202871.0,-164538.92,111198.84,111198.84
Austin Daye,2015,ATL,76,0.06,2.29,2.35,0.2,1263550.0,1570860.0,514334.56,-419387.89,-419387.89
Austin Daye,2015,SAS,268,-5.53,-1.38,-6.91,-0.57,1263550.0,1570860.0,-1464309.18,-419387.89,-419387.89
Gabriel Deck,2021,OKC,212,1.08,-2.44,-1.37,0.15,3870370.0,4448590.0,785833.46,785833.46,785833.46
Gabriel Deck,2022,OKC,56,-2.46,-3.04,-5.5,-0.08,1690507.0,1843662.0,-386739.11,199547.18,199547.18
Nando De Colo,2014,SAS,301,-0.1,-1.75,-1.84,0.14,1463000.0,1856512.0,339107.03,505922.35,505922.35
Nando De Colo,2014,TOR,193,0.63,-2.68,-2.05,0.07,1463000.0,1856512.0,166815.32,505922.35,505922.35
Dewayne Dedmon,2014,GSW,6,-2.45,-14.08,-16.54,-0.04,256623.0,325648.0,-103758.68,815151.01,815151.01
Dewayne Dedmon,2014,ORL,234,-1.47,0.35,-1.12,0.19,256623.0,325648.0,470230.8,815151.01,815151.01
Dewayne Dedmon,2014,PHI,150,-3.52,3.18,-0.34,0.19,256623.0,325648.0,448678.89,815151.01,815151.01
Dewayne Dedmon,2015,ORL,845,-3.24,1.68,-1.56,0.51,816482.0,1015060.0,1306483.44,1060817.23,1060817.23
Dewayne Dedmon,2016,ORL,705,-1.02,1.09,0.07,1.02,947276.0,1176209.0,2851413.85,1657682.77,1657682.77
Dewayne Dedmon,2017,SAS,1330,-1.59,4.05,2.46,3.53,2898000.0,3562842.0,12501146.11,5553014.47,4368548.6
Dewayne Dedmon,2018,ATL,1542,-1.52,1.11,-0.41,1.84,6900000.0,8346618.0,7383267.9,7578609.29,4971492.46
Dewayne Dedmon,2019,ATL,1609,-0.89,1.15,0.26,2.47,6300000.0,7408098.0,10598361.44,10160925.15,5909303.96
Dewayne Dedmon,2020,ATL,233,-4.22,3.66,-0.56,0.26,13333334.0,15424249.0,1278792.98,6480147.56,5273519.58
Dewayne Dedmon,2020,SAC,541,-5.86,3.24,-2.62,0.04,13333334.0,15424249.0,180020.35,6480147.56,5273519.58
Dewayne Dedmon,2021,MIA,210,2.76,1.21,3.98,0.72,3447478.0,3962519.0,3830687.97,5295954.25,5093165.63
Dewayne Dedmon,2022,MIA,1065,-2.32,0.99,-1.33,0.77,5256308.0,5732516.0,3783991.31,3024497.54,4947701.82
Bryce Dejean-Jones,2016,NOP,279,-2.86,-0.71,-3.57,-0.12,61775.0,76704.0,-327258.9,-327258.9,-327258.9
Sam Dekker,2016,HOU,6,-6.4,6.58,0.18,0.01,1646400.0,2044294.0,25448.62,25448.62,25448.62
Sam Dekker,2017,HOU,1419,-0.5,0.08,-0.42,1.68,1720560.0,2115281.0,5957690.45,2991569.54,2991569.54
Sam Dekker,2018,LAC,883,-1.83,0.89,-0.93,0.81,1794600.0,2170846.0,3268041.26,3083726.78,3083726.78
Sam Dekker,2019,CLE,169,-0.6,-3.24,-3.84,-0.09,2760094.0,3245563.0,-401491.74,2825145.89,2125221.57
Sam Dekker,2019,WAS,619,-1.54,-1.47,-3.01,-0.08,2760094.0,3245563.0,-348802.31,2825145.89,2125221.57
Sam Dekker,2022,TOR,1,-31.57,-35.78,-67.36,-0.03,350000.0,381709.0,-160489.39,-160489.39,1668079.38
Malcolm Delaney,2017,ATL,1248,-3.39,0.22,-3.17,-0.27,2500000.0,3073536.0,-955098.38,-955098.38,-955098.38
Malcolm Delaney,2018,ATL,1014,-1.45,0.17,-1.28,0.76,2500000.0,3024137.0,3046593.48,1045747.55,1045747.55
Javin DeLaurier,2022,MIL,3,11.94,2.81,14.75,0.03,53176.0,57993.0,135435.81,135435.81,135435.81
Angel Delgado,2019,LAC,15,-8.74,10.36,1.62,0.03,77250.0,90837.0,143211.5,143211.5,143211.5
Matthew Dellavedova,2014,CLE,1271,0.94,0.57,1.51,2.77,490180.0,622026.0,6699895.78,6699895.78,6699895.78
Matthew Dellavedova,2015,CLE,1380,-0.49,-1.8,-2.29,0.32,816482.0,1015060.0,821242.33,3760569.06,3760569.06
Matthew Dellavedova,2016,CLE,1867,0.45,1.0,1.45,3.99,1347276.0,1672879.0,11197015.9,6239384.67,6239384.67
Matthew Dellavedova,2017,MIL,1986,-1.01,-2.16,-3.17,-0.43,9607500.0,11811598.0,-1527922.29,3496778.65,4297557.93
Matthew Dellavedova,2018,MIL,712,-1.41,-3.96,-5.37,-0.95,9607500.0,11621758.0,-3799087.42,1956668.73,2678228.86
Matthew Dellavedova,2019,CLE,715,0.69,-1.55,-0.85,0.69,9607500.0,11297350.0,2982682.48,-489551.15,2874916.76
Matthew Dellavedova,2019,MIL,97,-3.7,4.99,1.29,0.2,9607500.0,11297350.0,875673.78,-489551.15,2874916.76
Matthew Dellavedova,2020,CLE,821,-1.73,2.56,0.83,1.5,9607500.0,11114135.0,7321919.44,2460396.09,3510202.86
Matthew Dellavedova,2021,CLE,224,-1.42,-4.37,-5.79,-0.34,2174318.0,2499153.0,-1817637.2,3120879.5,2844222.85
Luol Deng,2014,CHI,860,0.76,0.75,1.5,1.86,14312125.0,18161744.0,4502114.05,9941491.73,9941491.73
Luol Deng,2014,CLE,1353,-0.0,0.51,0.51,2.25,14312125.0,18161744.0,5439377.68,9941491.73,9941491.73
Luol Deng,2015,MIA,2421,1.76,-0.06,1.7,5.49,9714461.0,12077139.0,14027647.4,11984569.57,11984569.57
Luol Deng,2016,MIA,2394,0.13,0.21,0.34,3.78,10151612.0,12605009.0,10600931.93,11523357.02,11523357.02
Luol Deng,2017,LAL,1486,-1.8,0.66,-1.14,1.21,18000000.0,22129459.0,4297974.77,9642184.7,9717011.46
Luol Deng,2018,LAL,13,-9.78,15.46,5.68,0.06,17190000.0,20793966.0,223701.78,5040869.49,7818349.52
Luol Deng,2019,MIN,392,2.19,0.88,3.07,1.16,16747954.0,19693728.0,4983402.58,3168359.71,7345858.36
DeMar DeRozan,2014,TOR,3017,1.72,-1.34,0.38,4.75,9500000.0,12055273.0,11486048.63,11486048.63,11486048.63
DeMar DeRozan,2015,TOR,2100,-0.21,-1.15,-1.36,1.48,9500000.0,11810518.0,3787165.86,7636607.24,7636607.24
DeMar DeRozan,2016,TOR,2804,2.65,-3.1,-0.44,3.29,9500000.0,11795918.0,9220863.61,8164692.7,8164692.7
DeMar DeRozan,2017,TOR,2620,2.5,-2.05,0.46,4.28,26540100.0,32628781.0,15150783.72,9386271.06,9911215.46
DeMar DeRozan,2018,TOR,2711,3.92,-1.62,2.3,7.01,27739975.0,33555794.0,28112958.56,17494868.63,13551564.08
DeMar DeRozan,2019,SAS,2688,1.02,-0.91,0.11,3.89,27739975.0,32619121.0,16721371.16,19995037.81,14079865.26
DeMar DeRozan,2020,SAS,2316,2.77,-2.67,0.1,3.33,27739975.0,32090120.0,16263518.21,20365949.31,14391815.68
DeMar DeRozan,2021,SAS,2056,3.56,-2.93,0.63,3.53,27739975.0,31884233.0,18733277.54,17239388.97,14934498.41
DeMar DeRozan,2022,CHI,2743,3.86,-2.16,1.7,6.21,26000000.0,28355537.0,30592837.38,21863211.04,16674313.85
Marcus Derrickson,2019,GSW,67,5.45,0.88,6.33,0.31,77250.0,90837.0,1341847.72,1341847.72,1341847.72
Mamadi Diakite,2021,MIL,141,-2.13,2.21,0.08,0.2,529341.0,608422.0,1085556.42,1085556.42,1085556.42
Mamadi Diakite,2022,OKC,188,-4.88,1.89,-2.99,-0.02,869078.0,947814.0,-113112.6,486221.91,486221.91
Cheick Diallo,2017,NOP,199,-2.88,-4.04,-6.92,-0.42,543471.0,668151.0,-1496774.11,-1496774.11,-1496774.11
Cheick Diallo,2018,NOP,581,-1.79,-2.79,-4.58,-0.54,1312611.0,1587806.0,-2174375.02,-1835574.56,-1835574.56
Cheick Diallo,2019,NOP,896,-1.87,-0.47,-2.34,0.19,1544951.0,1816690.0,812533.27,-952871.95,-952871.95
Cheick Diallo,2020,PHO,479,-1.98,1.21,-0.76,0.49,1678854.0,1942129.0,2372619.94,336926.06,-121498.98
Cheick Diallo,2022,DET,31,-8.03,-5.1,-13.13,-0.16,102831.0,112147.0,-810491.22,781064.36,-259297.43
Hamidou Diallo,2019,OKC,526,-2.01,-1.62,-3.63,-0.24,838464.0,985940.0,-1016191.36,-1016191.36,-1016191.36
Hamidou Diallo,2020,OKC,896,-3.86,2.91,-0.95,0.82,1416852.0,1639040.0,4015960.74,1499884.69,1499884.69
Hamidou Diallo,2021,DET,465,-1.23,-3.04,-4.27,-0.36,1663861.0,1912436.0,-1903183.14,3012935.29,3012935.29
Hamidou Diallo,2021,OKC,761,-0.81,1.9,1.09,1.5,1663861.0,1912436.0,7942219.64,3012935.29,3012935.29
Hamidou Diallo,2022,DET,1269,-0.88,1.29,0.41,2.05,5200000.0,5671107.0,10115273.14,6723423.46,4788519.76
Boris Diaw,2014,SAS,1974,0.77,0.26,1.02,3.79,4702500.0,5967360.0,9173281.74,9173281.74,9173281.74
Boris Diaw,2015,SAS,1984,-0.7,-0.64,-1.34,1.42,8000000.0,9945700.0,3623456.22,6398368.98,6398368.98
Boris Diaw,2016,SAS,1386,0.06,0.36,0.41,2.25,7500000.0,9312567.0,6306401.25,6367713.07,6367713.07
Boris Diaw,2017,UTA,1283,-2.81,-0.54,-3.35,-0.39,7000000.0,8605900.0,-1392725.87,2845710.53,4427603.34
Gorgui Dieng,2014,MIN,818,-3.53,0.36,-3.17,-0.17,1352640.0,1716467.0,-420294.17,-420294.17,-420294.17
Gorgui Dieng,2015,MIN,2193,-1.24,-0.67,-1.91,0.94,1413480.0,1757256.0,2398794.3,989250.06,989250.06
Gorgui Dieng,2016,MIN,2220,-0.72,0.41,-0.32,2.74,1474440.0,1830776.0,7699573.05,3226024.39,3226024.39
Gorgui Dieng,2017,MIN,2653,-0.8,1.55,0.76,4.69,2348782.0,2887626.0,16625894.53,8908087.29,6575991.93
Gorgui Dieng,2018,MIN,1333,-2.87,-1.66,-4.53,-1.21,14112360.0,17071084.0,-4852744.38,6490907.73,4290244.67
Gorgui Dieng,2019,MIN,1031,-1.32,0.68,-0.64,1.11,15170787.0,17839155.0,4772330.3,5515160.15,4370592.27
Gorgui Dieng,2020,MEM,318,-2.48,2.74,0.26,0.49,16229213.0,18774256.0,2385298.05,4632064.03,5742879.97
Gorgui Dieng,2020,MIN,778,-3.04,6.27,3.24,2.37,16229213.0,18774256.0,11591308.11,4632064.03,5742879.97
Gorgui Dieng,2021,MEM,371,0.99,-0.08,0.91,0.69,17587688.0,20215228.0,3673093.04,7556408.33,5515056.04
Gorgui Dieng,2021,SAS,181,0.85,-3.1,-2.25,0.05,17587688.0,20215228.0,247195.5,7556408.33,5515056.04
Gorgui Dieng,2022,ATL,371,-1.88,1.5,-0.39,0.45,4000000.0,4362390.0,2206527.03,6701140.58,5147441.71
Spencer Dinwiddie,2015,DET,455,-1.98,-0.74,-2.72,0.01,700000.0,870248.0,17546.26,17546.26,17546.26
Spencer Dinwiddie,2016,DET,159,-4.58,-1.47,-6.05,-0.27,845059.0,1049289.0,-745250.75,-363852.24,-363852.24
